active_ingredient,name,default_code,manufacturer_id,type,merchant_id,categ_id,categ_ids,related_product_category_id,product_public_category_id,disease_id,uom_id,uom_po_id,is_agrochemical,allow_quote_request,show_list_price,sale_ok,website_published,status
agri.active_ingredient_flumioxazin,Villa Sundry 500 WP,L9299,Universal Crop Protection (Pty) Ltd,product,Villa Crop Protection (Pty) Ltd,agri.product_category_crop_input_herbicide,"","agri.product_category_permanent_crop_pines,agri.product_category_eucalyptus,agri.product_category_permanent_crop_pines,agri.product_category_eucalyptus,agri.product_category_crop_groundnuts,agri.product_category_crop_groundnuts",thevirtualcoop.product_public_category_crop_input_herbicide,"agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_grass_weeds,agri.pest_disease_weeds_grass_weeds,agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_grass_weeds",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_fluroxypyr,Meridian Solstar,L7968,Meridian Agrochemical Company (Pty) Ltd,product,Meridian Agrochemical Company (Pty) Ltd,agri.product_category_crop_input_herbicide,"","agri.product_category_crop_crops,agri.product_category_crop_wheat,agri.product_category_crop_wheat,agri.product_category_crop_maize,agri.product_category_crop_maize,agri.product_category_crop_crops",thevirtualcoop.product_public_category_crop_input_herbicide,"agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_noxious_weeds,agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_noxious_weeds,agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_noxious_weeds",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_fluroxypyr,Villa Terminal 200 EC,L9926,Universal Crop Protection (Pty) Ltd,product,Villa Crop Protection (Pty) Ltd,agri.product_category_crop_input_herbicide,"","agri.product_category_crop_crops,agri.product_category_non_agri_industrial_use",thevirtualcoop.product_public_category_crop_input_herbicide,"agri.pest_disease_weeds_noxious_weeds,agri.pest_disease_weeds_noxious_weeds",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_fluroxypyr__triclopyr,Meridian Alkanox EC,L9764,Meridian Agrochemical Company (Pty) Ltd,product,Meridian Agrochemical Company (Pty) Ltd,agri.product_category_crop_input_herbicide,"","agri.product_category_crop_wheat,agri.product_category_crop_maize,agri.product_category_crop_barley",thevirtualcoop.product_public_category_crop_input_herbicide,"agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_broadleaf_weeds",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_flusilazole,Meridian Flustar WG,L8419,Meridian Agrochemical Company (Pty) Ltd,product,Meridian Agrochemical Company (Pty) Ltd,agri.product_category_crop_input_fungicide,"","agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes",thevirtualcoop.product_public_category_crop_input_fungicide,"agri.pest_disease_oidium_tuckeri_oidium_tuckeri,agri.pest_disease_podosphaera_leucotricha_podosphaera_leucotricha,agri.pest_disease_scab,agri.pest_disease_powdery_mildew,agri.pest_disease_venturia_inaequalis_venturia_inaequalis,agri.pest_disease_podosphaera_leucotricha_podosphaera_leucotricha,agri.pest_disease_venturia_inaequalis_venturia_inaequalis,agri.pest_disease_powdery_mildew,agri.pest_disease_scab,agri.pest_disease_oidium_tuckeri_oidium_tuckeri,agri.pest_disease_oidium_tuckeri_oidium_tuckeri,agri.pest_disease_podosphaera_leucotricha_podosphaera_leucotricha,agri.pest_disease_venturia_inaequalis_venturia_inaequalis,agri.pest_disease_powdery_mildew,agri.pest_disease_scab,agri.pest_disease_oidium_tuckeri_oidium_tuckeri,agri.pest_disease_podosphaera_leucotricha_podosphaera_leucotricha,agri.pest_disease_venturia_inaequalis_venturia_inaequalis,agri.pest_disease_powdery_mildew,agri.pest_disease_scab",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_flusilazole,Villa Manage 100 EW,L9335,Universal Crop Protection (Pty) Ltd,product,Villa Crop Protection (Pty) Ltd,agri.product_category_crop_input_fungicide,"","agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_apples,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears",thevirtualcoop.product_public_category_crop_input_fungicide,"agri.pest_disease_venturia_spp_venturia_spp,agri.pest_disease_powdery_mildew,agri.pest_disease_scab,agri.pest_disease_podosphaera_leucotricha_podosphaera_leucotricha,agri.pest_disease_venturia_inaequalis_venturia_inaequalis,agri.pest_disease_venturia_spp_venturia_spp,agri.pest_disease_powdery_mildew,agri.pest_disease_scab,agri.pest_disease_podosphaera_leucotricha_podosphaera_leucotricha,agri.pest_disease_venturia_inaequalis_venturia_inaequalis",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_fluxofenim,Meridian Safenim,L8682,Meridian Agrochemical Company (Pty) Ltd,product,Meridian Agrochemical Company (Pty) Ltd,agri.product_category_crop_input_adjuvants,"",agri.product_category_crop_sorghum,thevirtualcoop.product_public_category_crop_input_adjuvants,agri.pest_disease_mites_spider_mite_tetranychus_spp,uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_folpet,Meridian Valeo 500 SC,L9086,Meridian Agrochemical Company (Pty) Ltd,product,Meridian Agrochemical Company (Pty) Ltd,agri.product_category_crop_input_fungicide,"","agri.product_category_crop_tomatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_permanent_crop_table_grapes,agri.product_category_crop_tomatoes,agri.product_category_crop_tomatoes,agri.product_category_crop_tomatoes,agri.product_category_crop_tomatoes,agri.product_category_crop_tomatoes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_permanent_crop_wine_grapes,agri.product_category_crop_potatoes,agri.product_category_crop_tomatoes,agri.product_category_crop_tomatoes",thevirtualcoop.product_public_category_crop_input_fungicide,"agri.pest_disease_anthracnose_actinonema_spp,agri.pest_disease_anthracnose_actinonema_spp,agri.pest_disease_botrytis,agri.pest_disease_dead_arm,agri.pest_disease_downy_mildew,agri.pest_disease_early_blight,agri.pest_disease_late_blight,agri.pest_disease_phytophthora_infestans_phytophthora_infestans,agri.pest_disease_anthracnose_actinonema_spp,agri.pest_disease_botrytis,agri.pest_disease_dead_arm,agri.pest_disease_downy_mildew,agri.pest_disease_early_blight,agri.pest_disease_late_blight,agri.pest_disease_alternaria_spot_alternaria_citri,agri.pest_disease_phytophthora_infestans_phytophthora_infestans,agri.pest_disease_botrytis,agri.pest_disease_dead_arm,agri.pest_disease_downy_mildew,agri.pest_disease_early_blight,agri.pest_disease_phytophthora_infestans_phytophthora_infestans,agri.pest_disease_anthracnose_actinonema_spp,agri.pest_disease_botrytis,agri.pest_disease_dead_arm,agri.pest_disease_downy_mildew,agri.pest_disease_early_blight,agri.pest_disease_late_blight,agri.pest_disease_alternaria_spot_alternaria_citri,agri.pest_disease_phytophthora_infestans_phytophthora_infestans,agri.pest_disease_alternaria_spot_alternaria_citri,agri.pest_disease_alternaria_spot_alternaria_citri,agri.pest_disease_late_blight",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_fomesafen,Meridian Trounce,L9091,Meridian Agrochemical Company (Pty) Ltd,product,Meridian Agrochemical Company (Pty) Ltd,agri.product_category_crop_input_herbicide,"","agri.product_category_crop_soya_beans,agri.product_category_crop_groundnuts,agri.product_category_crop_beans_green_beans,agri.product_category_crop_beans_dry_beans",thevirtualcoop.product_public_category_crop_input_herbicide,"agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_broadleaf_weeds,agri.pest_disease_weeds_broadleaf_weeds",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_forchlorfenuron,Meridian BerryMAX,L7754,Meridian Agrochemical Company (Pty) Ltd,product,Meridian Agrochemical Company (Pty) Ltd,agri.product_category_crop_input_growth_regulator,"",agri.product_category_permanent_crop_table_grapes,thevirtualcoop.product_public_category_crop_input_growth_regulator,agri.pest_disease_berry_enlargement,uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_gibberellic_acid,Villa Falgro 20 SP,L6394,Universal Crop Protection (Pty) Ltd,product,Villa Crop Protection (Pty) Ltd,agri.product_category_crop_input_growth_regulator,"","agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_permanent_crop_grapefruit,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines",thevirtualcoop.product_public_category_crop_input_growth_regulator,"agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_sprouting_improvement,agri.pest_disease_rind_creasing,agri.pest_disease_harvest_delay,agri.pest_disease_growth_stimulation,agri.pest_disease_fruitset_improvement,agri.pest_disease_flower_inhibition",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_gibberellic_acid,Villa Falgro 4 SL,L6393,Universal Crop Protection (Pty) Ltd,product,Villa Crop Protection (Pty) Ltd,agri.product_category_crop_input_growth_regulator,"","agri.product_category_permanent_crop_hops,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_mandarins,agri.product_category_permanent_crop_mandarins,agri.product_category_permanent_crop_mandarins,agri.product_category_permanent_crop_mandarins,agri.product_category_permanent_crop_mandarins,agri.product_category_permanent_crop_mandarins,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes",thevirtualcoop.product_public_category_crop_input_growth_regulator,"agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
agri.active_ingredient_gibberellic_acid,Villa Falgro Tablets,L4503,Universal Crop Protection (Pty) Ltd,product,Villa Crop Protection (Pty) Ltd,agri.product_category_crop_input_growth_regulator,"","agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_navels,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_oranges,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_permanent_crop_pears,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_potatoes,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_crop_clementines,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_grapefruit,agri.product_category_crop_clementines,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_hops,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_grapefruit,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_lemons,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes,agri.product_category_permanent_crop_mangoes",thevirtualcoop.product_public_category_crop_input_growth_regulator,"agri.pest_disease_harvest_delay,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_flower_inhibition,agri.pest_disease_flower_inhibition,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing,agri.pest_disease_sprouting_improvement,agri.pest_disease_flower_inhibition,agri.pest_disease_fruitset_improvement,agri.pest_disease_growth_stimulation,agri.pest_disease_harvest_delay,agri.pest_disease_rind_creasing",uom.product_uom_litre,uom.product_uom_litre,True,True,False,True,True,approved
